17
829 967
58 844 -465
576 530 -398
609 119 441
177 51 -963
191 659 -762
316 626 -820
739 832 431
423 450 54
56 594 -619
266 613 407
624 461 -143
703 521 424
394 118 528
56 823 252
238 26 866
465 121 236
557 379 -360
826 511 -246
475 530 493
717 813 -108
372 484 950
113 303 57
758 626 982
85 517 732
687 345 655
649 774 -80
251 266 -59
88 542 -600
857 561 -558
148 195 -307
11 78 659
140 390 377
529 265 -914
798 547 -139
676 525 -60
574 247 558
403 376 -946
292 858 990
401 610 -642
792 459 410
571 674 958
832 341 446
631 64 -619
179 72 -707
95 576 590
519 755 -169
373 572 -955
79 233 -771
478 345 -281
239 488 -263
531 457 873
808 591 59
89 781 -706
527 614 -989
491 689 -649
232 758 80
76 69 -17
817 274 -549
754 60 -629
674 379 -286
523 271 -749
545 637 942
767 121 827
73 874 863
642 134 82
578 406 404
210 56 -748
724 678 670
57 265 -267
849 874
561 128 40
762 360 -28
753 249 -543
104 534 -724
563 797 340
747 812 -238
481 195 396
478 167 -243
730 361 905
526 238 -939
706 226 308
204 212 -330
683 728 -33
427 316 79
260 750 -49
414 264 -314
663 26 -974
796 668 -634
355 5 -570
729 572 -479
545 174 -886
34 712 668
739 796 -966
383 817 -468
546 399 -666
717 789 -643
204 118 -732
387 419 -828
353 570 -704
664 401 -722
324 755 -222
568 773 -185
485 41 44
202 786 779
598 54 -176
187 68 695
67 834 512
368 707 826
403 99 -50
532 192 -503
393 517 869
653 329 237
222 541 -52
130 580 144
204 169 706
460 472 -342
116 136 -366
711 753 554
832 111 -7
755 674 -220
423 198 234
660 238 258
245 782 746
688 126 316
82 302 488
247 124 581
509 11 321
514 131 751
316 553 926
445 364 220
18 534 508
754 483 974
757 380 -850
708 648 -784
646 351 902
618 426 545
829 535 -951
608 388 442
88 778 118
447 457 333
327 641 -842
211 468 93
178 665 57
257 682 -10
80 77 268
83 499 -180
839 154 898
318 133 254
803 27 292
832 728 116
315 263 287
648 30 -648
359 533 839
431 371 898
280 50 205
316 440 32
109 824 423
250 708 -25
836 97 340
369 188 269
549 622 353
153 815 -773
817 548 -583
535 188 761
517 129 -766
640 739 -791
188 177 -985
344 814 319
847 646 363
134 131 807
741 146 526
211 517 866
847 151 -962
279 131 -464
699 343 -215
322 720 -993
129 630 962
806 375 -647
639 528 -130
395 794 307
318 153 -94
100 419 205
504 729 -555
802 291 424
67 494 485
65 61 -377
404 523 -402
455 193 213
615 665 -730
107 228 544
833 580 221
732 296 256
55 84 382
808 137 773
141 340 33
375 378 -369
182 444 -795
80 512 -448
215 15 -673
211 592 -380
802 670 -701
617 397 -706
26 68 308
134 501 -449
186 274 634
753 652 -23
604 34 451
780 49 753
707 466 105
597 684 -562
135 297 496
266 46 109
506 32 -403
460 343 673
484 805 616
6 11 203
116 289 -586
229 666 -997
418 52 101
322 242 -870
551 821 -390
21 196 310
595 747 -670
777 415 443
557 131 878
27 206 -324
792 381 212
319 827 992
238 548 480
790 646 290
108 150 -409
567 340 676
421 690 -539
347 778 -636
74 260 504
24 674 629
215 506 198
373 694 -361
827 722 -945
328 516 -462
448 313 326
345 529 -87
430 143 200
207 90 -507
730 313 428
630 28 373
94 52 306
267 449 -142
143 713 -150
525 727 -129
285 252 861
619 605 716
115 658 -174
819 129 -17
636 680 388
761 765 803
290 753 -757
423 530 -505
428 294 838
694 793 4
365 211 -437
81 222 -173
302 657 -516
316 127 238
593 55 -8
757 833 388
230 564 -587
435 154 -491
680 598 856
411 110 -828
671 478 538
523 353 987
52 766 536
305 832 132
186 355 -500
175 292 -403
105 569 -147
741 613 -826
71 181 731
129 331 240
491 444 -830
711 538 -499
413 297 71
732 252 981
124 538 741
546 190 312
838 538 398
298 169 -688
766 460 -624
313 673 -760
715 837 972
158 775 666
48 340 -690
532 711 -568
296 432 -629
716 16 253
835 669 -951
499 156 -998
261 10 440
332 303 -834
289 138 577
155 279 -153
79 230 -647
155 585 -115
303 571 628
796 267 -58
521 205 -686
207 488 639
431 746 4
260 488 675
746 443 74
335 34 -284
484 64 -413
205 137 -606
348 564 -229
472 798 62
567 464 -723
328 176 -832
705 531 570
639 244 -453
513 535 841
699 636 822
691 293 -449
211 715 -984
98 396 334
11 812 530
466 564 290
846 360 270
75 282 618
544 222 953
576 404 838
817 115 -659
507 403 182
816 310 -17
66 665 -922
260 126 -612
266 2 -488
60 406 -725
170 775 -528
711 809 -660
647 385 -825
468 498 216
643 277 469
736 616 -368
365 229 434
257 589 636
544 204 -685
344 327 696
710 350 86
829 645 -130
3 806 -131
746 651 -199
556 372 -876
302 519 -594
609 330 230
341 34 -469
153 178 891
727 734 779
14 147 807
175 677 641
389 366 -595
724 393 854
449 512 -732
467 104 -169
468 590 562
322 455 186
410 300 -490
650 542 404
244 139 -155
707 376 394
145 134 -869
318 160 29
768 235 -214
179 375 -783
848 358 -369
77 182 -376
69 88 -800
479 224 -552
244 156 811
250 467 -161
690 644 -878
223 627 -997
152 329 964
830 254 -541
414 206 319
660 175 -143
686 370 477
666 559 742
69 155 279
802 169 804
454 760 -295
729 342 731
363 226 380
38 216 437
656 785 -815
714 445 180
150 63 737
809 221 -754
436 6 -261
547 201 646
355 594 925
54 143 -855
578 245 734
75 817 444
721 761 456
806 531 -792
45 607 5
775 623 -942
254 386 -316
620 135 -552
786 287 -985
354 81 -853
804 235 -558
365 751 -459
352 572 44
211 183 248
113 356 60
172 238 -737
491 248 -795
91 799 660
8 672 -279
445 433 -503
403 389 424
763 31 -649
291 594 165
411 696 -484
486 219 37
737 574 -370
496 637 123
153 178 596
395 244 215
747 709 -517
280 546 239
469 748 704
304 642 865
690 634 -832
580 766 -766
139 691 883
185 819 -392
598 836 787
366 544 -37
743 241 730
744 705 -433
467 54 -458
90 74 -274
785 361 -536
408 37 197
513 439 -400
493 671 765
772 245 -729
600 730 -107
40 201 -826
167 40 -612
463 639 623
338 591 400
204 136 -476
393 560 -596
630 668 845
398 288 -63
504 785 87
598 72 95
352 194 -676
832 114 951
89 387 -704
394 180 695
253 320 -29
634 310 915
25 357 -100
676 527 -805
58 705 -450
124 523 -151
308 389 509
149 37 277
199 638 37
522 9 -483
76 507 -228
634 828 497
529 657 -764
551 594 466
64 678 442
474 240 123
627 693 -878
393 50 -605
784 192 803
390 351 326
620 38 544
615 3 586
209 453 -898
626 2 426
418 24 -438
591 484 566
788 706 -115
663 696 495
848 371 -502
419 545 304
842 153 635
274 304 -771
691 21 -296
388 148 -131
592 631 336
817 111 -560
151 450 -385
48 836 -576
4 424 713
176 644 -121
465 602 905
829 94 762
701 521 6
59 301 -477
685 227 508
173 406 -227
562 122 -743
467 514 403
331 75 782
660 391 217
845 611 786
53 115 819
633 310 -821
546 298 -218
785 385 -877
479 541 582
219 365 88
281 500 -446
751 396 -145
350 357 -837
58 757 676
318 88 -655
590 762 307
300 191 560
307 298 -93
201 491 409
792 753 328
465 513 -298
566 746 884
666 619 755
204 195 811
67 489 411
267 548 -893
470 347 184
226 101 -882
90 363 791
136 678 -633
535 102 355
571 507 589
801 340 -115
145 345 -829
287 277 -776
44 211 290
427 348 -116
576 585 -961
278 341 211
187 299 -443
443 260 -585
712 393 -207
156 147 20
196 98 -173
227 482 -342
304 194 639
482 513 620
254 21 -865
235 568 -514
279 443 -138
707 585 -954
239 136 -956
534 165 -27
589 419 653
607 175 -547
693 525 -613
32 650 747
694 637 -336
402 801 330
338 740 -226
556 470 -809
510 219 279
600 159 563
506 189 702
418 94 317
713 273 -191
552 532 916
396 816 197
13 282 459
787 291 413
196 199 -688
462 630 -716
724 515 810
478 795 818
155 725 83
663 512 743
751 33 216
201 82 -819
631 246 538
745 118 472
541 323 343
123 72 -487
586 556 -735
740 641 839
662 102 27
17 776 -7
298 717 -438
97 19 -784
756 416 -714
840 584 699
21 781 106
79 569 769
495 139 -764
108 673 -272
232 663 -628
285 605 -695
345 129 654
508 715 59
705 604 91
366 751 -197
180 536 650
718 496 -562
658 597 796
43 13 -677
75 475 762
647 355 -118
575 261 705
663 633 -423
22 200 291
260 184 210
77 738 788
288 394 255
378 151 773
129 821 -360
727 740 18
475 387 927
121 223 -87
743 331 506
178 319 -895
350 123 927
646 316 -222
814 476 -67
37 236 -882
678 648 346
126 148 -452
559 644 -523
812 632 -576
165 773 -533
455 532 -553
218 318 769
504 814 553
75 631 -746
550 679 19
355 775 -109
45 117 939
564 302 558
531 353 289
116 780 530
126 455 533
808 541 989
778 198 199
567 105 -907
220 276 -706
538 640 448
636 812 -784
367 254 209
617 438 3
91 64 -547
79 627 623
500 630 -598
572 106 844
251 499 -999
52 18 -990
228 491 -421
792 481 -45
557 288 113
680 845 211
662 808 -532
247 250 -428
141 387 -510
676 539 898
454 570 320
538 246 -140
551 60 237
544 815 -862
309 769 549
791 623 -242
112 466 -985
503 154 762
47 105 -457
70 587 3
79 628 306
476 557 250
584 531 -315
439 470 -679
710 761 267
46 722 -657
716 669 933
284 309 -864
71 582 -601
145 95 919
601 816 985
651 587 -709
516 39 226
632 139 971
46 213 -680
170 762 -829
198 716 -694
600 717 473
161 451 846
31 847 694
508 839 -49
622 519 632
35 412 -410
215 348 187
75 79 -681
443 370 -534
729 720 -203
345 755 -111
357 567 266
753 173 15
172 79 141
192 553 502
792 239 981
829 540 795
710 833 -225
801 62 -729
359 651 -972
284 646 550
256 69 963
59 374 746
696 86 -564
269 765 -881
266 810 14
8 10 -262
114 408 991
482 470 710
17 825 -66
59 684 -324
353 274 -157
213 481 121
112 545 971
307 80 118
132 739 -562
345 665 -339
816 34 -887
648 617 -769
346 816 -895
806 803 809
288 541 540
674 662 -685
514 18 -622
355 814 -887
438 291 -787
714 726 835
54 337 -407
102 543 -763
24 803 -723
560 73 63
84 288 -56
765 647 -482
455 359 -695
756 84 -806
777 420 -649
475 750 700
823 469 191
386 337 -607
707 706 -65
393 370 -814
246 105 939
645 10 -609
357 572 -378
95 527 112
304 723 -341
326 69 522
31 283 -26
403 149 52
648 9 557
662 327 -190
265 640 985
116 468 363
630 265 48
534 434 -246
277 834 964
774 785 -739
63 1 815
313 148 -59
320 561 -402
662 520 793
385 218 387
522 597 854
86 161 -927
120 196 346
826 108 168
87 566 228
468 209 395
700 572 921
170 77 631
794 376 -728
447 212 -87
788 593 783
659 665 318
450 262 497
177 198 -479
59 832 -303
449 233 -218
557 722 320
76 662 650
636 152 -264
535 647 -505
108 88 651
749 722 275
574 447 165
390 372 818
540 63 -68
395 247 1000
819 699 805
117 70 121
732 740 877
177 246 365
757 88 -559
561 676 -908
732 209 -116
401 418 582
179 562 -377
71 761 800
692 149 138
776 129 814
159 647 917
396 12 -163
110 723 57
254 619 -808
82 711 303
307 35 -867
699 515 899
146 178 -668
16 565 49
365 764 -225
560 447 -321
337 369 540
539 47 -695
181 265 494
421 536 -481
297 28 856
525 697 -671
505 807 -950
186 407 337
490 416 767
569 634 -269
460 842 -110
717 475 -650
124 675 -817
110 32 827
2 195 -784
715 146 -299
307 309 -450
403 513 923
82 8 -294
469 40 -736
298 802 -177
295 223 -622
600 223 84
688 437 948
110 333 43
705 523 -355
610 520 309
144 292 764
652 492 634
471 114 -430
788 553 -369
570 802 722
72 801 399
840 468 -446
40 385 478
480 609 205
188 502 -808
225 427 199
821 294 -602
235 160 -244
188 199 577
281 269 271
611 208 -135
562 155 -157
591 355 998
251 134 304
584 85 -660
736 836 998
695 205 891
710 211 -291
471 616 167
291 632 -428
165 260 568
306 271 -719
508 440 348
341 65 -157
249 497 -27
303 361 982
775 303 708
542 798 987
37 506 763
392 112 -173
111 443 -500
41 781 790
241 436 81
211 616 -862
275 326 -121
589 218 -772
114 81 161
211 453 517
640 743 -159
191 185 -128
810 707 -808
272 219 -379
675 726 979
845 90 200
593 146 -585
384 436 -65
414 756 -116
770 295 616
787 702 -453
71 485 -404
565 285 298
278 344 -549
73 186 905
346 448 714
482 282 -50
218 785 -172
605 135 222
577 795 392
553 686 -414
320 772 -865
645 226 -292
758 274 316
191 754 -757
797 458 -531
9 722 -466
772 3 -941
669 84 -601
505 125 -178
229 688 44
757 359 729
237 529 -606
10 205 124
598 820 -435
158 808 507
480 779 643
105 698 -14
758 804 -605
230 761 25
119 199 351
630 358 111
274 248 -162
839 841
528 688 560
820 355 -331
276 776 129
124 532 431
191 161 138
751 626 -223
124 792 359
20 40 154
498 722 -157
439 227 639
239 523 -678
569 503 -167
347 310 95
247 452 -357
368 314 -410
76 743 -732
573 61 -247
619 676 -147
207 167 556
695 821 -781
90 332 608
639 428 -10
368 748 -874
751 324 700
710 418 -514
802 750 962
570 789 889
540 14 -588
666 472 766
665 214 835
382 193 -586
115 660 -209
186 166 438
260 778 898
168 549 -952
256 637 77
366 741 300
49 531 308
399 610 594
436 736 488
753 553 -394
20 766 -249
91 711 792
265 12 -558
358 809 -591
516 145 652
681 105 898
461 468 -193
712 229 285
750 651 -343
783 702 597
280 652 -906
753 336 -66
172 497 -135
47 778 -801
593 1 250
388 251 518
362 269 -891
414 768 743
668 435 826
264 55 244
761 760 333
61 552 -504
125 62 -824
508 710 143
683 199 -256
106 591 428
779 608 351
368 335 -312
794 824 -469
58 143 389
192 492 88
591 196 -558
369 191 -989
320 568 -904
35 96 963
576 779 -125
415 385 -36
574 483 82
734 569 915
421 154 843
706 439 -595
752 309 768
506 474 789
753 172 -611
136 391 -224
595 534 635
268 479 857
799 111 -464
283 183 -67
550 755 -73
541 138 586
785 179 898
43 536 -4
311 123 -716
323 161 -631
783 366 919
153 710 46
824 323 604
152 745 992
241 343 -780
289 414 44
481 813 -9
719 129 682
532 50 -254
718 392 204
279 630 -442
360 577 410
12 784 371
308 511 853
36 831 -310
553 386 -376
85 206 -842
263 426 -605
514 350 478
303 100 -837
519 224 -50
796 632 -701
37 782 203
822 734 -736
534 134 -51
721 528 -265
323 485 788
149 691 543
256 150 222
22 479 421
765 745 -147
275 49 144
462 173 -459
382 694 867
690 510 -893
231 529 -909
86 390 -24
776 385 -298
374 8 255
223 8 -929
116 294 297
80 315 -3
314 6 50
127 325 -207
284 793 -913
8 592 22
37 288 -330
334 148 930
781 694 77
687 110 633
739 400 906
670 410 -506
364 443 -898
350 534 677
810 397 -921
499 173 -352
818 195 -112
497 430 759
225 620 43
235 247 -40
400 302 710
101 737 -460
74 754 -194
333 199 -723
548 535 -644
292 325 260
263 96 240
150 18 -659
370 17 -122
46 137 -139
793 238 417
538 225 -926
290 561 684
725 133 -543
573 301 -10
589 585 795
778 255 -243
711 782 -653
102 364 -19
99 50 -883
201 68 -986
747 31 -175
335 775 287
731 387 -187
767 88 829
523 757 -29
498 310 -488
593 186 891
812 417 -331
789 561 603
19 746 640
15 677 -420
536 599 -912
239 585 -576
9 528 632
610 436 -674
771 413 809
74 6 76
540 537 -38
282 530 -165
378 723 -193
29 452 163
645 86 334
378 500 -307
385 302 -681
552 218 -207
353 172 59
638 646 807
771 510 -763
18 827 189
360 483 98
221 395 477
84 681 808
528 562 680
263 604 -943
312 467 634
366 99 438
183 153 378
582 500 442
358 95 759
821 585 743
9 579 119
701 649 -925
89 325 39
452 246 -200
387 783 -115
664 808 -208
232 297 550
746 372 916
499 458 201
268 302 750
405 11 -314
76 480 -546
816 533 59
797 781 338
833 279 -431
609 724 109
73 481 645
502 121 383
340 488 265
15 598 11
179 145 -856
391 141 145
548 170 -473
771 463 990
138 808 236
176 94 762
149 328 -61
72 576 669
710 133 -43
377 266 -122
103 49 -520
294 378 725
386 168 -29
483 663 -862
194 387 -935
626 698 -110
470 237 -432
54 193 711
528 605 63
299 276 -805
267 201 -845
623 744 -474
333 75 434
442 592 -603
688 47 180
526 145 -565
358 756 521
96 823 957
406 410 -875
811 140 -545
9 333 581
718 449 -437
680 274 -650
523 28 814
188 817 -803
356 387 -434
675 209 -551
152 168 972
338 466 -66
805 254 -373
461 416 932
501 444 -373
221 197 246
658 684 668
260 273 -711
29 32 76
84 611 145
619 608 -103
218 506 -223
49 367 -424
639 232 382
125 246 -801
610 30 826
427 388 845
661 279 -208
769 561 -607
542 338 -581
395 213 -258
815 48 -346
521 170 253
242 77 817
820 366 -519
782 650 121
496 287 518
36 5 -118
458 37 156
670 114 948
291 689 905
329 6 -198
53 246 -820
295 379 342
801 167 74
335 372 168
182 195 629
269 645 621
44 93 -806
811 469 675
248 167 -286
445 167 -146
613 566 183
495 493 747
591 151 -915
158 203 967
418 699 -261
576 369 -710
263 106 12
319 511 -935
742 263 283
289 1 325
295 479 911
541 431 -325
53 725 10
718 167 -106
181 733 -295
333 165 887
566 631 947
259 426 -424
27 36 -715
19 574 427
355 171 -719
452 838 398
576 471 -920
451 773 350
375 823 892
653 211 627
404 714 -226
649 614 379
420 767 620
733 241 -451
669 458 -944
23 407 594
793 525 504
529 744 -834
702 86 -974
788 783 -665
763 202 614
79 372 665
114 444 -174
353 325 715
342 72 -971
647 598 -799
301 45 317
300 705 69
65 817 -418
629 620 649
812 55 -517
757 173 -83
476 721 -350
342 830 161
49 735 650
258 821 233
641 512 459
648 225 936
465 185 686
248 154 274
549 253 -789
467 52 -19
167 250 225
84 833 528
235 611 -235
43 652 997
551 567 -830
330 782 -833
511 824 631
591 797 901
571 805 -338
176 714 365
424 249 -741
589 336 847
12 64 -637
603 410 641
351 625 -514
743 162 -242
611 65 715
15 600 831
61 447 656
722 361 -704
411 62 323
324 327 -65
770 510 -689
331 136 -98
801 381 -752
472 597 -953
120 10 835
513 695 637
183 249 424
563 501 -424
725 707 -483
387 458 335
419 531 578
273 333 -128
807 108 -392
489 536 533
419 409 -369
162 345 -243
291 3 -477
191 762 999
149 568 -2
720 327 -502
314 19 903
383 596 -374
141 675 -58
196 290 213
324 627 836
286 839 -700
167 765 865
154 165 -233
46 147 -996
729 51 878
661 737 317
763 248 -716
265 72 691
380 374 -626
631 321 -521
204 502 480
807 474 -532
599 61 -41
710 471 -741
46 41 23
126 6 -210
196 259 -44
700 16 171
526 1 -630
253 705 216
371 654 781
217 820 414
133 147 -4
480 777 621
720 416 339
771 518 -92
162 565 -838
676 183 268
403 47 -651
321 643 -524
309 36 749
754 672 -262
759 676 406
38 476 833
702 471 263
249 239 -405
325 536 -405
432 372 161
61 473 -781
274 135 -251
161 329 330
470 529 -392
109 6 -361
127 170 505
2 1 642
531 802 385
216 411 -288
494 442 506
79 636 3
613 830 -966
743 567 363
679 125 -321
790 380 -374
298 516 -705
531 789 -938
777 418 -532
663 779 925
21 515 638
510 670 -800
123 166 -84
488 127 820
110 50 400
494 754 -615
810 303 -228
728 275 -4
572 310 229
93 300 100
373 351 362
4 306 -139
88 310 50
445 520 165
234 415 -718
559 383 -888
181 147 470
78 563 -523
780 623 741
459 332 533
760 307 -986
527 809 -791
431 433 -588
373 429 -422
232 443 -208
453 745 -244
467 292 -436
300 698 730
333 29 997
736 571 485
66 690 -130
292 664 -489
199 74 -233
96 792 667
596 519 -827
318 578 -805
387 835 -807
618 682 333
799 42 523
120 763 993
368 358 -611
336 99 -787
752 305 333
552 783 -926
301 782 -518
772 296 771
517 725 771
225 613 372
760 500 -614
736 508 -179
832 759 -110
148 88 801
510 626 -279
836 646 725
724 122 616
201 6 -986
417 118 -753
789 103 990
125 542 -504
820 444 -911
312 601 -219
305 292 -804
777 539 203
155 810 -237
166 534 710
30 84 -315
193 523 -934
346 291 61
544 705 917
727 590 315
577 289 -807
299 835 -834
162 243 354
692 640 847
521 639 570
8 83 -867
416 753 245
427 440 -791
586 815 88
338 180 -386
440 663 -109
252 627 514
552 684 434
303 730 180
367 213 14
107 489 -796
747 688 -139
547 357 -694
608 120 -902
116 811 -606
675 327 -618
641 159 329
595 290 -756
690 348 937
668 141 327
694 417 165
32 665 336
133 514 940
616 672 115
702 95 -427
176 712 640
40 490 543
158 398 -186
581 718 -653
315 638 -588
823 65 10
492 523 582
119 504 -717
36 741 -269
324 530 45
553 759 216
13 645 820
706 792 81
595 502 726
38 787 -506
16 352 -812
56 65 -442
343 458 -19
713 318 491
568 208 -628
166 198 865
173 299 121
388 545 -369
473 502 -442
322 329 292
692 382 -50
48 395 -777
205 753 -972
449 748 652
469 703 -106
754 533 562
821 437 -666
62 54 535
693 583 -652
197 616 732
101 155 402
361 395 -421
357 473 238
140 540 -201
302 484 -610
474 660 28
90 35 192
9 531 941
138 636 352
409 358 804
475 624 -106
619 610 678
41 279 112
76 517 697
444 30 745
251 9 815
536 465 -549
584 727 897
306 154 719
349 735 -619
112 3 -329
519 285 410
540 99 462
583 755 -974
554 161 -973
125 670 387
157 605 169
120 32 748
81 648 -625
118 370 144
689 157 955
215 599 -532
724 602 -834
266 479 249
200 736 800
761 39 -186
670 473 -554
791 417 -243
385 608 -841
839 806 -975
434 245 -952
3 790 127
475 503 42
678 833 -529
339 149 -993
127 779 798
475 667 75
534 538 190
70 556 -131
410 288 979
584 527 -909
669 394 -776
794 114 889
672 394 654
432 774 154
580 306 -336
539 441 -784
390 473 436
527 564 605
403 208 -374
461 277 -366
111 669 -32
309 411 -601
314 607 198
668 684 -807
243 142 -295
289 438 464
558 150 -133
165 429 -446
706 540 -641
309 584 598
326 547 914
205 342 120
216 230 -599
400 442 354
641 677 261
461 655 212
444 839 626
476 703 -554
284 494 -952
387 350 96
714 815 -67
454 81 598
410 731 -390
195 151 110
313 763 -944
454 815 42
365 752 -83
740 440 -955
598 481 930
340 267 568
457 536 -345
303 746 316
84 422 -718
706 463 -516
178 23 625
200 141 -810
106 335 -199
419 254 157
4 668 -749
593 321 530
767 399 19
521 203 391
126 803 151
157 124 -269
766 370 -14
702 709 -595
702 535 -759
195 560 -160
300 728 781
135 285 345
414 160 -855
35 542 973
518 181 -13
363 445 -696
810 27 -75
557 517 158
383 198 -422
319 64 380
229 798 300
676 564 612
756 187 -919
81 430 945
654 784 887
573 155 988
506 821 651
192 417 632
659 398 233
217 590 -519
637 726 731
471 115 -473
44 55 -524
743 314 610
368 618 -278
650 171 -590
251 289 -190
187 287 -631
3 463 -594
566 661 -218
458 240 49
182 139 962
835 171 958
171 577 -314
668 660 -295
526 743 -820
790 50 -671
632 385 -140
22 125 792
684 58 284
248 377 370
118 597 774
566 399 651
481 288 -998
507 322 916
772 730 14
582 296 -128
391 802 54
832 163 405
651 812 172
438 511 -893
569 280 -663
567 175 -409
92 6 -506
223 241 805
286 414 -458
133 182 -844
620 780 -476
697 542 -542
812 505 12
165 193 -566
295 349 -727
306 771 504
324 494 98
621 331 897
361 354 -615
380 401 299
379 117 666
270 838 44
736 534 -549
278 568 -891
353 768 833
720 172 -26
714 457 349
394 612 -455
801 418 211
419 820 -343
814 106 501
174 200 521
114 497 -686
447 593 869
164 749 -232
101 208 -997
615 400 86
824 49 526
383 517 332
303 257 -114
220 418 -74
584 534 620
98 15 750
415 441 206
35 700 596
125 821 502
747 506 -657
823 423 683
718 648 28
835 729 -209
161 329 894
639 254 -431
454 426 646
611 654 201
407 261 553
510 658 757
714 653 -389
389 771 -949
268 220 -676
60 484 -710
630 794 -989
457 529 688
378 737 139
95 77 819
277 64 -300
503 608 -513
554 642 473
593 409 -858
426 481 771
542 795 356
619 509 -352
514 63 -561
811 987
519 330 -673
462 741 -26
523 748 497
800 756 765
774 207 -156
106 445 -65
140 774 -299
232 671 717
123 615 87
546 729 135
116 658 -470
681 196 -384
414 332 597
649 772 434
131 30 103
351 767 -663
581 276 661
398 450 721
386 487 749
733 122 -705
108 645 876
471 525 -846
105 340 -874
93 681 763
453 290 792
80 799 7
64 623 -752
313 741 -816
89 268 839
273 762 32
463 558 389
37 322 595
463 505 126
484 105 -768
293 237 883
171 102 465
194 748 673
776 124 -769
425 478 398
264 123 307
597 606 -834
24 596 -602
85 28 -524
564 632 -325
207 109 -560
120 729 68
429 598 -389
286 651 684
151 41 -640
744 436 658
793 703 -220
758 809 -134
590 492 425
73 664 -136
655 562 -74
478 454 367
608 573 583
466 583 -743
90 168 693
271 573 760
281 428 176
185 267 702
535 496 299
652 437 662
734 457 -679
159 525 589
316 623 -983
255 336 644
186 474 -427
463 408 -39
420 255 121
702 448 635
275 46 982
570 639 343
546 476 -212
629 665 -567
308 36 -325
518 161 -709
798 529 275
502 795 907
271 411 303
775 350 -245
167 74 -959
83 713 482
443 143 217
410 131 453
533 133 -967
620 521 671
739 299 -453
449 561 224
751 541 -473
509 642 818
576 42 404
796 131 -243
237 475 -651
77 201 413
601 179 -812
520 609 505
245 316 -123
115 323 495
250 30 -686
297 442 871
186 432 -77
218 231 541
416 27 -673
412 261 -616
664 164 -17
221 182 731
581 438 -719
382 503 955
174 769 -848
582 474 -618
156 580 999
630 740 -285
529 328 -322
635 380 -34
637 38 -324
226 3 40
167 223 -665
271 654 627
87 758 -985
460 617 -63
696 247 794
166 366 -702
551 383 731
294 747 763
236 559 -732
768 647 -459
788 793 -658
260 202 37
423 251 -507
275 332 699
535 117 313
647 355 280
537 176 334
209 595 532
354 613 555
692 319 -9
494 210 479
660 705 -411
799 709 -130
537 128 778
399 569 480
758 195 624
760 681 -404
774 696 339
189 114 981
338 389 694
534 689 6
63 764 -394
262 701 670
567 58 -560
291 143 -67
749 772 -946
506 302 94
423 162 -850
580 18 258
409 50 -155
169 66 348
807 14 -900
463 637 264
184 16 -231
196 720 363
12 418 783
323 513 237
412 299 134
21 278 510
731 647 -751
102 510 -880
653 155 859
418 451 412
775 351 21
771 670 -413
667 447 -302
783 110 -133
248 225 8
150 40 94
752 509 911
423 19 -928
349 623 -229
495 229 333
170 34 922
607 732 967
187 232 28
767 28 38
262 447 165
507 177 -817
476 454 363
239 304 599
214 811 -690
80 638 -229
48 314 692
680 88 -21
724 706 -124
316 151 210
592 746 -242
521 234 -164
526 400 266
617 308 79
231 573 255
668 258 -518
40 209 -690
577 547 798
746 753 382
498 725 620
254 441 -353
157 165 -606
581 297 205
810 111 70
609 787 98
761 559 8
128 500 109
241 150 72
86 264 -897
554 398 -73
281 733 -558
772 777 -526
577 191 447
428 733 -855
14 5 -57
45 253 633
7 381 144
363 282 610
16 303 573
315 452 -555
694 69 -514
71 377 660
281 713 -68
407 249 -101
693 725 -466
382 174 -915
128 545 -339
334 235 -614
757 649 -371
439 594 457
295 582 -560
473 329 -806
776 162 -692
241 644 732
768 763 501
618 534 -982
332 716 -733
21 725 -206
250 402 457
84 563 199
461 65 626
383 57 432
596 481 -782
296 52 -393
468 157 803
781 768 172
298 359 199
626 225 195
317 195 -289
236 31 -119
684 578 675
393 485 928
329 302 -524
54 790 548
138 707 226
153 331 -349
774 256 514
327 635 -969
430 598 250
317 76 -259
658 57 282
266 652 -406
676 400 283
284 706 811
181 504 -192
96 220 -705
233 678 -502
160 397 -20
791 352 -454
392 198 416
719 297 281
173 139 413
637 307 -271
672 268 450
314 196 -658
426 143 -95
287 51 -686
49 131 -253
535 285 -766
555 308 23
488 377 -787
374 138 -779
567 326 252
180 464 107
473 140 -973
273 414 -111
373 524 -927
673 229 -460
600 567 -382
139 541 310
584 715 918
215 138 253
280 154 -620
775 381 776
447 622 849
445 420 495
621 179 -489
623 42 -764
667 237 -453
616 701 111
146 553 -778
341 404 870
277 133 -758
538 398 -347
354 721 903
29 61 -842
745 530 112
155 771 -196
381 750 -513
628 218 405
295 75 138
578 614 963
452 753 -575
3 231 -25
509 514 607
621 332 980
361 314 661
802 84 763
246 551 793
745 422 -324
123 536 907
474 324 332
158 558 -769
465 490 -30
717 637 334
165 271 918
635 578 -584
401 446 -190
327 706 906
488 479 -692
258 399 112
221 101 -914
580 229 -338
737 787 -993
521 602 107
21 248 484
313 539 89
684 230 -719
309 174 -667
423 362 703
426 199 -953
715 129 740
616 438 -593
248 267 -398
744 248 -716
757 371 -939
55 604 -709
526 794 -811
213 691 426
138 47 892
8 379 -880
262 351 -901
598 708 -761
14 179 363
572 34 -156
434 85 432
367 172 -723
30 294 -128
316 90 -812
778 180 819
346 153 926
